symbol,datetime,open,high,low,close,volume
AAPL,2016-02-10 22:00:00,23.4475,23.68,23.1475,23.425,200298844
AAPL,2016-02-11 22:00:00,23.5475,23.625,23.2525,23.4975,161405524
AAPL,2016-02-15 22:00:00,23.755,24.2125,23.6525,24.16,196231664
AAPL,2016-02-16 22:00:00,24.1675,24.5525,24.0375,24.53,179452972
AAPL,2016-02-17 22:00:00,24.71,24.7225,24.02275,24.065,156083932
AAPL,2016-02-18 22:00:00,24.0,24.189975,23.95,24.01,141496692
AAPL,2016-02-21 22:00:00,24.0775,24.225,23.98,24.22,137123032
AAPL,2016-02-22 22:00:00,24.1,24.125,23.6375,23.6725,127770532
AAPL,2016-02-23 22:00:00,23.495,24.095,23.33,24.025,145022980
AAPL,2016-02-24 22:00:00,24.0125,24.19,23.8125,24.19,110330636
AAPL,2016-02-25 22:00:00,24.3,24.505925,24.145,24.2275,115964524
AAPL,2016-02-28 22:00:00,24.215,24.5575,24.1625,24.1725,140865108
AAPL,2016-02-29 22:00:00,24.4125,25.1925,24.355,25.1325,201628588
AAPL,2016-03-01 22:00:00,25.1275,25.2225,24.91,25.1875,132678240
AAPL,2016-03-02 22:00:00,25.145,25.427475,25.1125,25.375,147822968
AAPL,2016-03-03 22:00:00,25.5925,25.9375,25.3425,25.7525,184220400
AAPL,2016-03-06 22:00:00,25.5975,25.7075,25.24,25.4675,143663240
AAPL,2016-03-07 22:00:00,25.195,25.44,25.1,25.2575,126247556
AAPL,2016-03-08 22:00:00,25.3275,25.395,25.0675,25.28,108806732
AAPL,2016-03-09 22:00:00,25.3525,25.56,25.0375,25.2925,134054308
AAPL,2016-03-10 22:00:00,25.56,25.57,25.375,25.565,109632948
AAPL,2016-03-13 22:00:00,25.4775,25.7275,25.445,25.63,100304248
AAPL,2016-03-14 22:00:00,25.99,26.295,25.9625,26.145,160270936
AAPL,2016-03-15 22:00:00,26.1525,26.5775,26.1475,26.4925,153213972
AAPL,2016-03-16 22:00:00,26.38,26.6175,26.24,26.45,137682820
AAPL,2016-03-17 22:00:00,26.585,26.625,26.2975,26.48,176820684
AAPL,2016-03-20 22:00:00,26.4825,26.9125,26.285025,26.4775,142010712
AAPL,2016-03-21 22:00:00,26.3125,26.8225,26.3025,26.68,129777500
AAPL,2016-03-22 22:00:00,26.62,26.7675,26.475,26.5325,102813980
AAPL,2016-03-23 22:00:00,26.3675,26.5625,26.2225,26.4175,104531820
AAPL,2016-03-27 22:00:00,26.5,26.5475,26.265,26.2975,77645488
AAPL,2016-03-28 22:00:00,26.2225,26.9475,26.22,26.92,124760332
AAPL,2016-03-29 22:00:00,27.1625,27.605,27.15,27.39,182404596
AAPL,2016-03-30 22:00:00,27.43,27.475,27.22,27.2475,103553796
AAPL,2016-03-31 22:00:00,27.195,27.5,27.05,27.4975,103495800
AAPL,2016-04-03 22:00:00,27.605,28.0475,27.5675,27.78,149424816
AAPL,2016-04-04 22:00:00,27.3775,27.6825,27.355,27.4525,106314608
AAPL,2016-04-05 22:00:00,27.5575,27.745,27.3,27.74,105616308
AAPL,2016-04-06 22:00:00,27.4875,27.605,27.03025,27.135,127207480
AAPL,2016-04-07 22:00:00,27.2275,27.4425,27.0425,27.165,94326960
AAPL,2016-04-10 22:00:00,27.2425,27.6525,27.2075,27.255,117630072
AAPL,2016-04-11 22:00:00,27.335,27.625,27.165,27.61,108929300
AAPL,2016-04-12 22:00:00,27.7,28.085,27.7,28.01,133029264
AAPL,2016-04-13 22:00:00,27.905,28.0975,27.8325,28.025,101895692
AAPL,2016-04-14 22:00:00,28.0275,28.075,27.4325,27.4625,187755876
AAPL,2016-04-17 22:00:00,27.2225,27.2375,26.735,26.87,243285844
AAPL,2016-04-18 22:00:00,26.97,27.0,26.5575,26.7275,129539516
AAPL,2016-04-19 22:00:00,26.66,27.0225,26.515,26.7825,122444120
AAPL,2016-04-20 22:00:00,26.7325,26.7325,26.38,26.4925,126210100
AAPL,2016-04-21 22:00:00,26.2525,26.62,26.155,26.42,134679624
AAPL,2016-04-24 22:00:00,26.25,26.4125,26.1275,26.27,112126352
AAPL,2016-04-25 22:00:00,25.9775,26.325,25.9775,26.0875,224064660
AAPL,2016-04-26 22:00:00,24.0,24.6775,23.92,24.455,458408568
AAPL,2016-04-27 22:00:00,24.4025,24.47,23.5625,23.7075,328970760
AAPL,2016-04-28 22:00:00,23.4975,23.68,23.1275,23.435,274125912
AAPL,2016-05-01 22:00:00,23.49125,23.52,23.1,23.41,192640416
AAPL,2016-05-02 22:00:00,23.55,23.935,23.42,23.795,227325108
AAPL,2016-05-03 22:00:00,23.8,23.975,23.455,23.5475,164101900
AAPL,2016-05-04 22:00:00,23.5,23.5175,23.17,23.31,143562000
AAPL,2016-05-05 22:00:00,23.3425,23.3625,22.9625,23.18,174799544
AAPL,2016-05-08 22:00:00,23.25,23.4425,23.1475,23.1975,131745744
AAPL,2016-05-09 22:00:00,23.3325,23.3925,23.0275,23.355,134747344
AAPL,2016-05-10 22:00:00,23.37,23.3925,23.115,23.1275,114876436
AAPL,2016-05-11 22:00:00,23.18,23.195,22.3675,22.585,305258760
AAPL,2016-05-12 22:00:00,22.5,22.9175,22.5,22.63,177571060
AAPL,2016-05-15 22:00:00,23.0975,23.5975,22.9125,23.47,245039024
AAPL,2016-05-16 22:00:00,23.6375,23.675,23.2525,23.3725,187667756
AAPL,2016-05-17 22:00:00,23.54,23.8025,23.4725,23.64,168249564
AAPL,2016-05-18 22:00:00,23.66,23.66,23.3925,23.55,121768400
AAPL,2016-05-19 22:00:00,23.66,23.8575,23.63,23.805,128103872
AAPL,2016-05-22 22:00:00,23.9675,24.2975,23.9175,24.1075,152074572
AAPL,2016-05-23 22:00:00,24.305,24.5225,24.21,24.475,140560696
AAPL,2016-05-24 22:00:00,24.6675,24.935,24.5275,24.905,154568432
AAPL,2016-05-25 22:00:00,24.92,25.1825,24.66,25.1025,225324636
AAPL,2016-05-26 22:00:00,24.86,25.1175,24.81125,25.0875,145364960
AAPL,2016-05-30 22:00:00,24.9,25.1,24.705,24.965,169228848
AAPL,2016-05-31 22:00:00,24.755,24.885,24.5825,24.615,116693140
AAPL,2016-06-01 22:00:00,24.4,24.46,24.1575,24.43,160766400
AAPL,2016-06-02 22:00:00,24.4475,24.5675,24.3625,24.48,114019552
AAPL,2016-06-05 22:00:00,24.4975,25.4725,24.3875,24.6575,93170016
AAPL,2016-06-06 22:00:00,24.8125,24.9675,24.74,24.7575,89637800
AAPL,2016-06-07 22:00:00,24.755,24.89,24.67,24.735,83392524
AAPL,2016-06-08 22:00:00,24.625,24.9975,24.615,24.9125,106405416
AAPL,2016-06-09 22:00:00,24.6325,24.836425,24.62,24.7075,126851744
AAPL,2016-06-12 22:00:00,24.6725,24.78,24.275,24.335,152081976
AAPL,2016-06-13 22:00:00,24.33,24.61875,24.1875,24.365,127727776
AAPL,2016-06-14 22:00:00,24.455,24.6025,24.2575,24.285,117780908
AAPL,2016-06-15 22:00:00,24.1125,24.4375,24.0175,24.3875,125307260
AAPL,2016-06-16 22:00:00,24.155,24.1625,23.825,23.8325,244032876
AAPL,2016-06-19 22:00:00,24.0,24.1425,23.7575,23.775,137647604
AAPL,2016-06-20 22:00:00,23.735,24.0875,23.669,23.9775,142185432
AAPL,2016-06-21 22:00:00,24.0625,24.2225,23.8375,23.8875,116876488
AAPL,2016-06-22 22:00:00,23.985,24.0725,23.8125,24.025,128960748
AAPL,2016-06-23 22:00:00,23.2275,23.66375,23.1625,23.35,301245424
AAPL,2016-06-26 22:00:00,23.25,23.2625,22.875,23.01,186488752
AAPL,2016-06-27 22:00:00,23.225,23.415,23.035,23.3975,161779656
AAPL,2016-06-28 22:00:00,23.4925,23.6375,23.4075,23.6,146124024
AAPL,2016-06-29 22:00:00,23.61,23.9425,23.575,23.9,143345424
AAPL,2016-06-30 22:00:00,23.8725,24.11625,23.8325,23.9725,104106160
AAPL,2016-07-04 22:00:00,23.8475,23.85,23.615,23.7475,110820840
AAPL,2016-07-05 22:00:00,23.65,23.915,23.5925,23.8825,123796360
AAPL,2016-07-06 22:00:00,23.925,24.125,23.905,23.985,100558232
AAPL,2016-07-07 22:00:00,24.1225,24.2225,24.0125,24.17,115648412
AAPL,2016-07-10 22:00:00,24.1875,24.4125,24.1825,24.245,95179780
AAPL,2016-07-11 22:00:00,24.2925,24.425,24.28,24.355,96669852
AAPL,2016-07-12 22:00:00,24.3525,24.4175,24.21,24.2175,103568684
AAPL,2016-07-13 22:00:00,24.3475,24.7475,24.33,24.6975,155675988
AAPL,2016-07-14 22:00:00,24.73,24.825,24.625,24.695,120547960
AAPL,2016-07-17 22:00:00,24.675,25.0325,24.65,24.9575,145975468
AAPL,2016-07-18 22:00:00,24.89,25.0,24.835,24.9675,95119696
AAPL,2016-07-19 22:00:00,25.0,25.115,24.93375,24.99,105103872
AAPL,2016-07-20 22:00:00,24.9575,25.25,24.7825,24.8575,130808112
AAPL,2016-07-21 22:00:00,24.815,24.825,24.5775,24.665,113254676
AAPL,2016-07-24 22:00:00,24.5625,24.71,24.23,24.335,161531684
AAPL,2016-07-25 22:00:00,24.205,24.4925,24.105,24.1675,224959288
AAPL,2016-07-26 22:00:00,26.06625,26.0875,25.6875,25.7375,369379280
AAPL,2016-07-27 22:00:00,25.7075,26.1125,25.705,26.085,159479356
AAPL,2016-07-28 22:00:00,26.0475,26.1375,25.92,26.0525,110934752
AAPL,2016-07-31 22:00:00,26.1025,26.5375,26.1025,26.5125,152671484
AAPL,2016-08-01 22:00:00,26.5125,26.5175,26.0,26.12,135266224
AAPL,2016-08-02 22:00:00,26.2025,26.46,26.1925,26.4475,120810564
AAPL,2016-08-03 22:00:00,26.395,26.5,26.32,26.4675,109634600
AAPL,2016-08-04 22:00:00,26.5675,26.9125,26.545,26.87,162213608
AAPL,2016-08-07 22:00:00,26.88,27.0925,26.79,27.0925,112148880
AAPL,2016-08-08 22:00:00,27.0575,27.235,27.0025,27.2025,105260816
AAPL,2016-08-09 22:00:00,27.1775,27.225,26.94,27.0,96034020
AAPL,2016-08-10 22:00:00,27.13,27.2325,26.9625,26.9825,109938024
AAPL,2016-08-11 22:00:00,26.945,27.11,26.945,27.045,74641736
AAPL,2016-08-14 22:00:00,27.035,27.385,27.02,27.37,103472836
AAPL,2016-08-15 22:00:00,27.4075,27.5575,27.3025,27.345,135177792
AAPL,2016-08-16 22:00:00,27.275,27.3425,27.085,27.305,101423904
AAPL,2016-08-17 22:00:00,27.3075,27.4,27.255,27.27,87938812
AAPL,2016-08-18 22:00:00,27.1925,27.4225,27.09,27.34,101472288
AAPL,2016-08-21 22:00:00,27.215,27.275,26.9625,27.1275,103280920
AAPL,2016-08-22 22:00:00,27.1475,27.33,27.1325,27.2125,85030676
AAPL,2016-08-23 22:00:00,27.14125,27.1875,26.92,27.0075,94700324
AAPL,2016-08-24 22:00:00,26.8475,26.97,26.67,26.8925,100344992
AAPL,2016-08-25 22:00:00,26.8525,26.9875,26.5775,26.735,111065164
AAPL,2016-08-28 22:00:00,26.655,26.86,26.5725,26.705,99881200
AAPL,2016-08-29 22:00:00,26.45,26.625,26.375,26.5,99455780
AAPL,2016-08-30 22:00:00,26.415,26.642475,26.41,26.525,118649624
AAPL,2016-08-31 22:00:00,26.535,26.7,26.405,26.6825,106806092
AAPL,2016-09-01 22:00:00,26.925,27.0,26.705,26.9325,107209800
AAPL,2016-09-05 22:00:00,26.975,27.075,26.8775,26.925,107521564
AAPL,2016-09-06 22:00:00,26.9575,27.19,26.7675,27.09,169457312
AAPL,2016-09-07 22:00:00,26.8125,26.8175,26.31,26.38,212008104
AAPL,2016-09-08 22:00:00,26.16,26.43,25.7825,25.7825,186227936
AAPL,2016-09-11 22:00:00,25.6625,26.43,25.6325,26.36,181171080
AAPL,2016-09-12 22:00:00,26.8775,27.1975,26.81,26.9875,248704760
AAPL,2016-09-13 22:00:00,27.1825,28.2575,27.15,27.9425,449361272
AAPL,2016-09-14 22:00:00,28.465,28.9325,28.3725,28.8925,362452708
AAPL,2016-09-15 22:00:00,28.78,29.0325,28.51,28.73,319547644
AAPL,2016-09-18 22:00:00,28.7975,29.045,28.3125,28.395,188092184
AAPL,2016-09-19 22:00:00,28.2625,28.53,28.1275,28.3925,138057076
AAPL,2016-09-20 22:00:00,28.4625,28.49725,28.11025,28.3875,144012740
AAPL,2016-09-21 22:00:00,28.5875,28.735,28.5,28.655,124295936
AAPL,2016-09-22 22:00:00,28.605,28.6975,27.8875,28.1775,209924604
AAPL,2016-09-25 22:00:00,27.91,28.3475,27.8875,28.22,119477768
AAPL,2016-09-26 22:00:00,28.25,28.295,28.085,28.2725,98429648
AAPL,2016-09-27 22:00:00,28.4225,28.66,28.3575,28.4875,118564340
AAPL,2016-09-28 22:00:00,28.29,28.45,27.95,28.045,143547960
AAPL,2016-09-29 22:00:00,28.115,28.3425,27.95,28.2625,145516424
AAPL,2016-10-02 22:00:00,28.1775,28.2625,28.07,28.13,86807040
AAPL,2016-10-03 22:00:00,28.265,28.5775,28.1575,28.25,118947340
AAPL,2016-10-04 22:00:00,28.35,28.415,28.1725,28.2625,85812356
AAPL,2016-10-05 22:00:00,28.425,28.585,28.2825,28.4725,115117252
AAPL,2016-10-06 22:00:00,28.5775,28.64,28.3775,28.515,97433772
AAPL,2016-10-09 22:00:00,28.755,29.1875,28.68,29.0125,144943824
AAPL,2016-10-10 22:00:00,29.425,29.6725,29.05,29.075,256164172
AAPL,2016-10-11 22:00:00,29.3375,29.495,29.1875,29.335,150347148
AAPL,2016-10-12 22:00:00,29.1975,29.36,28.93,29.245,140769624
AAPL,2016-10-13 22:00:00,29.47,29.5425,29.2825,29.4075,142608764
AAPL,2016-10-16 22:00:00,29.3325,29.46,29.195,29.3875,94499584
AAPL,2016-10-17 22:00:00,29.545,29.5525,29.3625,29.3675,98213912
AAPL,2016-10-18 22:00:00,29.3125,29.44,28.45,29.28,80138376
AAPL,2016-10-19 22:00:00,29.215,29.345,29.0825,29.265,96503204
AAPL,2016-10-20 22:00:00,29.2025,29.2275,29.07,29.15,92770660
AAPL,2016-10-23 22:00:00,29.275,29.435,29.25,29.4125,94154692
AAPL,2016-10-24 22:00:00,29.4875,29.59,29.3275,29.5625,192515880
AAPL,2016-10-25 22:00:00,28.5775,28.925,28.3275,28.8975,264536876
AAPL,2016-10-26 22:00:00,28.8475,28.965,28.525,28.62,138248180
AAPL,2016-10-27 22:00:00,28.4675,28.8025,28.3625,28.43,151446648
AAPL,2016-10-30 22:00:00,28.4125,28.5575,28.3,28.385,105677592
AAPL,2016-10-31 22:00:00,28.365,28.4425,27.6325,27.8725,175303248
AAPL,2016-11-01 22:00:00,27.85,28.0875,27.8075,27.8975,113326836
AAPL,2016-11-02 22:00:00,27.745,27.865,27.3875,27.4575,107930408
AAPL,2016-11-03 22:00:00,27.1325,27.5625,27.0275,27.21,123347988
AAPL,2016-11-06 22:00:00,27.52,27.6275,27.365,27.6025,130240000
AAPL,2016-11-07 22:00:00,27.5775,27.93,27.425,27.765,97016716
AAPL,2016-11-08 22:00:00,27.56,27.83,27.0125,27.72,236705444
AAPL,2016-11-09 22:00:00,27.7525,27.7725,26.4575,26.9475,228538164
AAPL,2016-11-10 22:00:00,26.78,27.2175,26.6375,27.1075,136575592
AAPL,2016-11-13 22:00:00,26.9275,26.95225,26.02,26.4275,204702016
AAPL,2016-11-14 22:00:00,26.6425,26.92,26.539825,26.7775,129058040
AAPL,2016-11-15 22:00:00,26.675,27.5575,26.65,27.4975,235362088
AAPL,2016-11-16 22:00:00,27.4525,27.5875,27.2075,27.4875,110528012
AAPL,2016-11-17 22:00:00,27.43,27.635,27.415,27.515,113715668
AAPL,2016-11-20 22:00:00,27.53,27.9975,27.5025,27.9325,117058284
AAPL,2016-11-21 22:00:00,27.9875,28.105,27.85,27.95,103862136
AAPL,2016-11-22 22:00:00,27.84,27.8775,27.5825,27.8075,109705576
AAPL,2016-11-24 22:00:00,27.7825,27.9675,27.7375,27.9475,45903688
AAPL,2016-11-27 22:00:00,27.8575,28.11625,27.8475,27.8925,108775932
AAPL,2016-11-28 22:00:00,27.695,28.0075,27.5175,27.865,114115000
AAPL,2016-11-29 22:00:00,27.9,28.05,27.5675,27.63,144649032
AAPL,2016-11-30 22:00:00,27.59125,27.735,27.2575,27.3725,148347448
AAPL,2016-12-01 22:00:00,27.2925,27.5225,27.2125,27.475,106111988
AAPL,2016-12-04 22:00:00,27.5,27.5075,27.0625,27.2775,137298160
AAPL,2016-12-05 22:00:00,27.375,27.59,27.2975,27.4875,104781848
AAPL,2016-12-06 22:00:00,27.315,27.7975,27.29,27.7575,119994876
AAPL,2016-12-07 22:00:00,27.715,28.1075,27.65,28.03,108273264
AAPL,2016-12-08 22:00:00,28.0775,28.675,28.0775,28.4875,137610508
AAPL,2016-12-11 22:00:00,28.3225,28.75,28.1225,28.325,105497508
AAPL,2016-12-12 22:00:00,28.46,28.98,28.4375,28.7975,174935244
AAPL,2016-12-13 22:00:00,28.76,29.05,28.745,28.7975,136127336
AAPL,2016-12-14 22:00:00,28.845,29.1825,28.8075,28.955,186098176
AAPL,2016-12-15 22:00:00,29.1175,29.125,28.91125,28.9925,177391524
AAPL,2016-12-18 22:00:00,28.95,29.345,28.9375,29.16,111117692
AAPL,2016-12-19 22:00:00,29.185,29.375,29.17,29.2375,85699860
AAPL,2016-12-20 22:00:00,29.2,29.35,29.195,29.265,95132660
AAPL,2016-12-21 22:00:00,29.0875,29.1275,28.91,29.0725,104343416
AAPL,2016-12-22 22:00:00,28.8975,29.13,28.8975,29.13,56997936
AAPL,2016-12-26 22:00:00,29.13,29.45,29.1225,29.315,73187420
AAPL,2016-12-27 22:00:00,29.38,29.50415,29.05,29.19,83623568
AAPL,2016-12-28 22:00:00,29.1125,29.277375,29.1,29.1825,60158076
AAPL,2016-12-29 22:00:00,29.1625,29.3,28.8575,28.955,122345060
AAPL,2017-01-02 22:00:00,28.95,29.0825,28.69,29.0375,115127460
AAPL,2017-01-03 22:00:00,28.9625,29.1275,28.9375,29.005,84472464
AAPL,2017-01-04 22:00:00,28.98,29.21605,28.9525,29.1525,88774348
AAPL,2017-01-05 22:00:00,29.195,29.54,29.1175,29.4775,127007600
AAPL,2017-01-08 22:00:00,29.4875,29.8575,29.485,29.7475,134247792
AAPL,2017-01-09 22:00:00,29.6925,29.845,29.575,29.7775,97848204
AAPL,2017-01-10 22:00:00,29.685,29.9825,29.65,29.9375,110354372
AAPL,2017-01-11 22:00:00,29.72375,29.825,29.5525,29.8125,108344880
AAPL,2017-01-12 22:00:00,29.7775,29.905,29.7025,29.76,104447792
AAPL,2017-01-16 22:00:00,29.585,30.06,29.555,30.0,137759372
AAPL,2017-01-17 22:00:00,30.0,30.125,29.9275,29.9975,94851844
AAPL,2017-01-18 22:00:00,29.85,30.0225,29.8425,29.945,102389164
AAPL,2017-01-19 22:00:00,30.1125,30.1125,29.93365,30.0,130391568
AAPL,2017-01-22 22:00:00,30.0,30.2025,29.9425,30.02,88200872
AAPL,2017-01-23 22:00:00,29.8875,30.025,29.875,29.9925,92844152
AAPL,2017-01-24 22:00:00,30.105,30.525,30.07,30.47,130346692
AAPL,2017-01-25 22:00:00,30.4175,30.61,30.4,30.485,105350304
AAPL,2017-01-26 22:00:00,30.535,30.5875,30.4,30.4875,82251776
AAPL,2017-01-29 22:00:00,30.2325,30.4075,30.165,30.4075,121510012
AAPL,2017-01-30 22:00:00,30.2875,30.3475,30.155,30.3375,196803972
AAPL,2017-01-31 22:00:00,31.7575,32.6225,31.7525,32.1875,447940160
AAPL,2017-02-01 22:00:00,31.99375,32.3475,31.945,32.1325,134841644
AAPL,2017-02-02 22:00:00,32.0775,32.2975,32.04,32.27,97988336
AAPL,2017-02-05 22:00:00,32.2825,32.625,32.225,32.5725,107383696
AAPL,2017-02-06 22:00:00,32.635,33.0225,32.6125,32.8825,152735364
AAPL,2017-02-07 22:00:00,32.8375,33.055,32.805,33.01,92016288
AAPL,2017-02-08 22:00:00,32.9125,33.11125,32.78,33.105,113399436
AAPL,2017-02-09 22:00:00,33.115,33.235,33.0125,33.03,80261832
AAPL,2017-02-12 22:00:00,33.27,33.455,33.1875,33.3225,92141684
AAPL,2017-02-13 22:00:00,33.3675,33.7725,33.3125,33.755,132904892
AAPL,2017-02-14 22:00:00,33.88,34.0675,33.655,33.8775,142492400
AAPL,2017-02-15 22:00:00,33.9175,33.975,33.70995,33.83625,90338220
AAPL,2017-02-16 22:00:00,33.775,33.9575,33.775,33.93,88792788
AAPL,2017-02-20 22:00:00,34.0575,34.1875,33.995,34.175,98028624
AAPL,2017-02-21 22:00:00,34.1075,34.28,34.0275,34.2775,83347728
AAPL,2017-02-22 22:00:00,34.345,34.37,34.075,34.1325,83152744
AAPL,2017-02-23 22:00:00,33.9775,34.165,33.82,34.165,87106340
AAPL,2017-02-26 22:00:00,34.285,34.35875,34.07,34.2325,81029704
AAPL,2017-02-27 22:00:00,34.27,34.35875,34.175,34.2475,93931440
AAPL,2017-02-28 22:00:00,34.4725,35.0375,34.39875,34.9475,145658340
AAPL,2017-03-01 22:00:00,35.0,35.06965,34.69,34.74,104843936
AAPL,2017-03-02 22:00:00,34.695,34.9575,34.6475,34.945,86284484
AAPL,2017-03-05 22:00:00,34.84125,34.9425,34.648975,34.835,87000176
AAPL,2017-03-06 22:00:00,34.765,34.995,34.6975,34.88,69785188
AAPL,2017-03-07 22:00:00,34.7375,34.95,34.705,34.75,74828944
AAPL,2017-03-08 22:00:00,34.685,34.6975,34.2625,34.67,88623616
AAPL,2017-03-09 22:00:00,34.8125,34.839275,34.66,34.785,78451204
AAPL,2017-03-12 22:00:00,34.7125,34.8575,34.705,34.8,69686868
AAPL,2017-03-13 22:00:00,34.825,34.9125,34.71,34.7475,61236260
AAPL,2017-03-14 22:00:00,34.8525,35.187525,34.75625,35.115,102767096
AAPL,2017-03-15 22:00:00,35.18,35.255,35.065,35.1725,76927992
AAPL,2017-03-16 22:00:00,35.25,35.25,34.9725,34.9975,175539808
AAPL,2017-03-19 22:00:00,35.1,35.375,35.0575,35.365,86168152
AAPL,2017-03-20 22:00:00,35.5275,35.7,34.9325,34.96,158119648
AAPL,2017-03-21 22:00:00,34.96125,35.4,34.94,35.355,103440660
AAPL,2017-03-22 22:00:00,35.315,35.3961,35.1525,35.23,81385204
AAPL,2017-03-23 22:00:00,35.375,35.435,35.0875,35.16,89582252
AAPL,2017-03-26 22:00:00,34.8475,35.305,34.655,35.22,94300376
AAPL,2017-03-27 22:00:00,35.2275,36.01,35.155,35.95,133499220
AAPL,2017-03-28 22:00:00,35.92,36.1225,35.7975,36.03,116759820
AAPL,2017-03-29 22:00:00,36.0475,36.125,35.875,35.9825,84829008
AAPL,2017-03-30 22:00:00,35.93,36.0675,35.7525,35.915,78646604
AAPL,2017-04-02 22:00:00,35.9275,36.03,35.7625,35.925,79942856
AAPL,2017-04-03 22:00:00,35.8125,36.2225,35.7925,36.1925,79565416
AAPL,2017-04-04 22:00:00,36.055,36.365,35.9525,36.005,110871416
AAPL,2017-04-05 22:00:00,36.0725,36.13,35.8625,35.915,84596136
AAPL,2017-04-06 22:00:00,35.9325,36.045,35.8175,35.835,66688792
AAPL,2017-04-09 22:00:00,35.9,35.9698,35.725,35.7925,75733588
AAPL,2017-04-10 22:00:00,35.735,35.8375,35.015,35.4075,121517504
AAPL,2017-04-11 22:00:00,35.4,35.5375,35.2525,35.45,81400000
AAPL,2017-04-12 22:00:00,35.4775,35.595,35.2625,35.2625,71291520
AAPL,2017-04-16 22:00:00,35.37,35.47,35.2175,35.4575,66328376
AAPL,2017-04-17 22:00:00,35.3525,35.51,35.2775,35.3,58790176
AAPL,2017-04-18 22:00:00,35.47,35.5,35.1125,35.17,69313500
AAPL,2017-04-19 22:00:00,35.305,35.73,35.29,35.61,93278248
AAPL,2017-04-20 22:00:00,35.61,35.67,35.4625,35.5675,69283712
AAPL,2017-04-23 22:00:00,35.875,35.9875,35.795,35.91,68537332
AAPL,2017-04-24 22:00:00,35.9775,36.225,35.9675,36.1325,75486004
AAPL,2017-04-25 22:00:00,36.1175,36.15,35.84405,35.92,80164964
AAPL,2017-04-26 22:00:00,35.980625,36.04,35.8275,35.9475,56985388
AAPL,2017-04-27 22:00:00,36.0225,36.075,35.8175,35.9125,83441432
AAPL,2017-04-30 22:00:00,36.275,36.8,36.24,36.645,134411772
AAPL,2017-05-01 22:00:00,36.885,37.0225,36.71,36.8775,181408776
AAPL,2017-05-02 22:00:00,36.3975,36.8725,36.0675,36.765,182788136
AAPL,2017-05-03 22:00:00,36.63,36.785,36.4525,36.6325,93487488
AAPL,2017-05-04 22:00:00,36.69,37.245,36.69,37.24,109310900
AAPL,2017-05-07 22:00:00,37.2575,38.425,37.2575,38.2525,195009652
AAPL,2017-05-08 22:00:00,38.4675,38.72,38.3625,38.4975,156521452
AAPL,2017-05-09 22:00:00,38.4075,38.485,38.0275,38.315,103222768
AAPL,2017-05-10 22:00:00,38.1125,38.5175,38.0775,38.4875,109020232
AAPL,2017-05-11 22:00:00,38.675,39.105,38.6675,39.025,130108068
AAPL,2017-05-14 22:00:00,39.0025,39.1625,38.7625,38.925,104038876
AAPL,2017-05-15 22:00:00,38.985,39.015,38.68,38.8675,80193912
AAPL,2017-05-16 22:00:00,38.4,38.6425,37.4275,37.5625,203070712
AAPL,2017-05-17 22:00:00,37.8175,38.335,37.7825,38.135,134272860
AAPL,2017-05-18 22:00:00,38.345,38.495,38.1575,38.265,107843152
AAPL,2017-05-21 22:00:00,38.5,38.645,38.2275,38.4975,91865748
AAPL,2017-05-22 22:00:00,38.725,38.725,38.3275,38.45,79675484
AAPL,2017-05-23 22:00:00,38.46,38.5425,38.1675,38.335,76876616
AAPL,2017-05-24 22:00:00,38.4325,38.5875,38.2575,38.4675,76942392
AAPL,2017-05-25 22:00:00,38.5,38.56,38.3275,38.4025,87710548
AAPL,2017-05-29 22:00:00,38.355,38.6075,38.3325,38.4175,80507404
AAPL,2017-05-30 22:00:00,38.4925,38.5425,38.095,38.19,97804656
AAPL,2017-05-31 22:00:00,38.2925,38.3325,38.055,38.295,65616352
AAPL,2017-06-01 22:00:00,38.395,38.8625,38.2225,38.8625,111082860
AAPL,2017-06-04 22:00:00,38.585,38.6125,38.365,38.4825,101326648
AAPL,2017-06-05 22:00:00,38.475,38.9525,38.445,38.6125,106499704
AAPL,2017-06-06 22:00:00,38.755,38.995,38.62,38.8425,84278588
AAPL,2017-06-07 22:00:00,38.8125,38.885,38.6,38.7475,85003192
AAPL,2017-06-08 22:00:00,38.7975,38.7975,36.505,37.245,259530628
AAPL,2017-06-11 22:00:00,36.435,36.5225,35.6275,36.355,289229320
AAPL,2017-06-12 22:00:00,36.79,36.8625,36.2875,36.6475,136661780
AAPL,2017-06-13 22:00:00,36.875,36.875,35.96,36.29,126124928
AAPL,2017-06-14 22:00:00,35.83,36.11995,35.5525,36.0725,128661492
AAPL,2017-06-15 22:00:00,35.945,36.125,35.55,35.5675,201444372
AAPL,2017-06-18 22:00:00,35.915,36.685,35.915,36.585,130165616
AAPL,2017-06-19 22:00:00,36.7175,36.7175,36.235,36.2525,99600292
AAPL,2017-06-20 22:00:00,36.38,36.517325,36.1525,36.4675,85063004
AAPL,2017-06-21 22:00:00,36.4425,36.675,36.279975,36.4075,76425176
AAPL,2017-06-22 22:00:00,36.2825,36.79,36.2775,36.57,141757556
AAPL,2017-06-25 22:00:00,36.7925,37.07,36.345,36.455,102769444
AAPL,2017-06-26 22:00:00,36.2525,36.54,35.905,35.9325,99047564
AAPL,2017-06-27 22:00:00,36.1225,36.5275,35.790025,36.4575,88329728
AAPL,2017-06-28 22:00:00,36.1775,36.2825,35.57,35.92,125997472
